time|latitude|longitude|depth|mag|magType|nst|gap|dmin|rms|net|id|updated|type|horizontalError|depthError|magError|magNst|status|locationSource|magSource
2022-06-22T01:53:31.763Z|-5.2013|153.6172|69.25|5.4|mww||100|1.762|0.72|us|us7000hj5z|2022-06-23T01:56:58.158Z|earthquake|5.6|6.7|0.098|10|reviewed|us|us
2022-06-22T01:51:03.190Z|40.2663333|-121.1715|4.83|1.42|md|13|112|0.0273|0.1|nc|nc73749336|2022-06-22T22:25:31.551Z|earthquake|0.58|0.63|0.281|15|reviewed|nc|nc
2022-06-22T01:49:19.490Z|47.4066667|-114.0793333|11.87|-0.39|md|4|142|0.116|0.02|mb|mb80549579|2022-06-22T14:30:04.840Z|earthquake|0.38|1.46|0.049|2|reviewed|mb|mb
2022-06-22T01:44:43.909Z|36.1025|-97.83816667|5.09|0.88|ml|41|56|0.1178768685|0.2|ok|ok2022mcjz|2022-06-23T13:11:12.631Z|earthquake||0.7|0.28|16|reviewed|ok|ok
2022-06-22T01:40:44.100Z|38.8134995|-122.7923355|1.61|0.34|md|7|102|0.00599|0.01|nc|nc73749331|2022-06-22T02:22:15.302Z|earthquake|0.58|1.3||1|automatic|nc|nc
2022-06-22T01:31:36.171Z|36.4923|-116.5883|5.2|0.5|ml|12|103.54|0.108|0.124|nn|nn00841439|2022-06-22T18:30:38.410Z|earthquake||3.4|1.18|6|reviewed|nn|nn
2022-06-22T01:26:42.573Z|27.1429|53.2518|10|4.2|mb||116|3.441|0.78|us|us7000hj5x|2022-06-22T21:52:45.040Z|earthquake|5.9|2|0.096|30|reviewed|us|us
2022-06-22T01:05:17.089Z|36.111|-97.836|5.34|1.06|ml|56|50|0.1088786343|0.24|ok|ok2022mcir|2022-06-23T12:50:07.701Z|earthquake||0.6|0.26|22|reviewed|ok|ok
2022-06-22T01:03:58.550Z|38.3617|-118.5718|9.2|0.6|ml|7|213.69|0.122|0.1342|nn|nn00841476|2022-06-22T22:19:19.149Z|earthquake||4.8|0.01|2|reviewed|nn|nn
2022-06-22T00:59:53.270Z|37.6308333|-118.8775|0.24|0.42|md|9|120|0.01653|0.05|nc|nc73749316|2022-06-23T17:09:13.327Z|earthquake|0.42|0.61|0.246|8|reviewed|nc|nc
2022-06-22T00:53:01.590Z|37.5445|-121.9305|5.99|1.49|md|42|40|0.004278|0.07|nc|nc73749311|2022-06-24T19:27:16.942Z|earthquake|0.14|0.18|0.103|35|reviewed|nc|nc
2022-06-22T00:52:07.090Z|17.9525|-66.98|15.65|2.52|md|3|210||0.13|pr|pr71355418|2022-06-22T01:22:52.940Z|earthquake|3.54|1.41|0.0711702507855447|3|reviewed|pr|pr
2022-06-22T00:51:31.300Z|60.0483333333333|-153.0945|-0.63|-0.53|ml|4|192||0.06|av|av91605426|2022-06-22T16:43:18.210Z|earthquake|0.35|2.17|0.261422171185469|4|reviewed|av|av
2022-06-22T00:41:35.469Z|36.6569|-117.1188|0|-0.2|ml|4|266.69|0.133|0.1607|nn|nn00841475|2022-06-22T22:13:06.779Z|earthquake||0|0.98|4|reviewed|nn|nn
2022-06-22T00:35:13.750Z|38.8326667|-122.8155|1.84|1.4|md|45|46|0.01018|0.04|nc|nc73749306|2022-06-24T22:04:09.922Z|earthquake|0.11|0.2|0.14|15|reviewed|nc|nc
2022-06-22T00:27:09.600Z|37.6281667|-118.8776667|0.14|0.31|md|9|113|0.01485|0.07|nc|nc73749301|2022-06-22T04:12:14.980Z|earthquake|0.36|0.48|0.3|8|reviewed|nc|nc
2022-06-22T00:23:42.940Z|33.2348333|-116.7691667|12.95|0.47|ml|28|38|0.1082|0.15|ci|ci40288784|2022-06-22T15:57:10.019Z|earthquake|0.21|0.69|0.145|7|reviewed|ci|ci
2022-06-22T00:19:48.800Z|38.839|-122.8035|1.81|1.24|md|40|36|0.01029|0.04|nc|nc73749291|2022-06-25T01:53:26.312Z|earthquake|0.14|0.25|0.141|12|reviewed|nc|nc
